
cluster-n40-c6-r9-s-4158492083279985546.json,239.0
cluster-n45-c6-r0-s-5037130244786906026.json,194.0
cluster-n45-c6-r1-s-2397444879181054479.json,123.0
cluster-n45-c6-r2-s5548806440414165063.json,132.0
cluster-n45-c6-r3-s-4555630980757443738.json,80.0
cluster-n45-c6-r4-s4741243550556205939.json,72.0
cluster-n45-c6-r5-s-7126645488794726834.json,169.0
cluster-n45-c6-r6-s7717975404813401053.json,209.0
cluster-n45-c6-r7-s-720989783287981324.json,76.0
cluster-n45-c6-r8-s-1111594517633967357.json,244.0
cluster-n45-c6-r9-s-4542833444194141465.json,148.0
cluster-n50-c7-r0-s-4985903243594861576.json,189.0
cluster-n50-c7-r1-s-7117529218541884335.json,104.0
cluster-n50-c7-r2-s-6980592279453373901.json,317.0
cluster-n50-c7-r3-s-9179882814198550284.json,266.0
cluster-n50-c7-r4-s-4049170888395328224.json,115.0
cluster-n50-c7-r5-s-4541562397257966288.json,201.0
cluster-n50-c7-r6-s8935749043229730807.json,147.0
cluster-n50-c7-r7-s6551831979849468160.json,158.0
cluster-n50-c7-r8-s-3110931530230810521.json,223.0
cluster-n50-c7-r9-s-2159917000513420551.json,207.0
cluster-n55-c7-r0-s-4994165663973249513.json,292.0
cluster-n55-c7-r1-s8520181221404153971.json,250.0
cluster-n55-c7-r2-s8726572470186071490.json,353.0
cluster-n55-c7-r3-s7632483291392660792.json,149.0
cluster-n55-c7-r4-s-6796755928382580220.json,87.0
cluster-n55-c7-r5-s2182163843979789332.json,335.0
cluster-n55-c7-r6-s6954165158794076907.json,265.0
cluster-n55-c7-r7-s2403514907034969788.json,139.0
cluster-n55-c7-r8-s3162104787147719725.json,61.0
cluster-n55-c7-r9-s-2544258361427576470.json,178.0
cluster-n60-c8-r0-s-5009038017218373961.json,217.0
cluster-n60-c8-r1-s-225428140125034524.json,324.0
cluster-n60-c8-r2-s-7272716755647863764.json,326.0
cluster-n60-c8-r3-s8379951756649610469.json,285.0
cluster-n60-c8-r4-s-674362561287863598.json,283.0
cluster-n60-c8-r5-s3216824631405038100.json,188.0
cluster-n60-c8-r6-s-7680732278274824543.json,489.0
cluster-n60-c8-r7-s-5063455817159179608.json,548.0
cluster-n60-c8-r8-s-3993173920434438202.json,432.00000032055186
cluster-n60-c8-r9-s-3236072813650037502.json,161.0
cluster-n65-c8-r0-s-5070179922005490474.json,357.0
cluster-n65-c8-r1-s4813164642294574714.json,431.0
cluster-n65-c8-r2-s-5409510847276325242.json,306.0
cluster-n65-c8-r3-s7353601207593843829.json,236.0
cluster-n65-c8-r4-s-6249096617982736636.json,213.0
cluster-n65-c8-r5-s1321515393856809438.json,238.0
cluster-n65-c8-r6-s-208360137224181846.json,200.0
cluster-n65-c8-r7-s1132486012048478692.json,216.0
cluster-n65-c8-r8-s5533806673875634718.json,333.0
cluster-n65-c8-r9-s-6080198892145732438.json,230.0
cluster-n70-c9-r0-s-5071832409517141899.json,240.0
cluster-n70-c9-r1-s7940706736296736590.json,563.0
cluster-n70-c9-r2-s5110619734712364861.json,236.0
cluster-n70-c9-r3-s3337376797510278480.json,246.0
cluster-n70-c9-r4-s580084000067659775.json,224.0
cluster-n70-c9-r5-s-4712436989097447003.json,351.0
cluster-n70-c9-r6-s-7983374542736139813.json,241.0
cluster-n70-c9-r7-s302822594908598640.json,441.0
cluster-n70-c9-r8-s6788413938210334227.json,621.0
cluster-n70-c9-r9-s-6157067166046550541.json,478.0
cluster-n75-c9-r0-s-5080094825600562539.json,467.0
cluster-n75-c9-r1-s5131673098238255984.json,404.0
cluster-n75-c9-r2-s2371040414937225932.json,396.0
cluster-n75-c9-r3-s1702998825096970644.json,610.0
cluster-n75-c9-r4-s-2167501044214559517.json,277.0
cluster-n75-c9-r5-s2011289256435275913.json,351.0
cluster-n75-c9-r6-s8481785646537757903.json,272.0
cluster-n75-c9-r7-s-3845494477905899732.json,637.0
cluster-n75-c9-r8-s-5385293818120687143.json,667.0
cluster-n75-c9-r9-s-6541408526960706460.json,309.0
cluster-n80-c10-r0-s-5042087698731925706.json,595.0
cluster-n80-c10-r1-s6985181381350594668.json,564.0
cluster-n80-c10-r2-s215710034666164842.json,535.0
cluster-n80-c10-r3-s1842439866996379125.json,723.0
cluster-n80-c10-r4-s6782041339587778147.json,659.0
cluster-n80-c10-r5-s-6781758559652977244.json,399.0
cluster-n80-c10-r6-s2839676257692111471.json,676.0
cluster-n80-c10-r7-s-3209980021822719592.json,555.0
cluster-n80-c10-r8-s2652227271075163873.json,884.0
cluster-n80-c10-r9-s-4773438261601628476.json,325.0
cluster-n85-c10-r0-s-5050350114815346346.json,649.0
cluster-n85-c10-r1-s4176147743292114062.json,337.0
cluster-n85-c10-r2-s-2523869289403941382.json,614.0
cluster-n85-c10-r3-s208061894583071289.json,442.0
cluster-n85-c10-r4-s4034456295305558855.json,677.0
cluster-n85-c10-r5-s-58032318415221624.json,513.0
cluster-n85-c10-r6-s858092368961490274.json,930.0
cluster-n85-c10-r7-s-7358297094637217964.json,505.0
cluster-n85-c10-r8-s8925263588453694120.json,766.0
cluster-n85-c10-r9-s-5157779626810751691.json,631.0
cluster-n90-c11-r0-s-5052002598032030474.json,843.0
cluster-n90-c11-r1-s7303689832999308642.json,611.0
cluster-n90-c11-r2-s7996261288289781424.json,890.0
cluster-n90-c11-r3-s-3808162511205526765.json,433.0
cluster-n90-c11-r4-s-7583107156058629055.json,349.0
cluster-n90-c11-r5-s-6091984701369478065.json,1006.0
cluster-n90-c11-r6-s-6916922032255500397.json,698.0
cluster-n90-c11-r7-s-8187960511777098016.json,814.0
cluster-n90-c11-r8-s-8266873220921157988.json,785.0
cluster-n90-c11-r9-s-5234647896416602497.json,332.0
cluster-n95-c11-r0-s-5060265022705385706.json,917.0
cluster-n95-c11-r1-s4494656194940828036.json,666.0
cluster-n95-c11-r2-s5256681972809609792.json,907.0
cluster-n95-c11-r3-s-5442540483618834601.json,676.0
cluster-n95-c11-r4-s8116051873368703270.json,501.0
cluster-n95-c11-r5-s631741539868277555.json,628.0
cluster-n95-c11-r6-s-8898505920986121594.json,673.0
cluster-n95-c11-r7-s6110466493412922524.json,484.0
cluster-n95-c11-r8-s-1993836903542627741.json,426.0
cluster-n95-c11-r9-s-5618989261625725713.json,901.0
coast-n10-r0-s-4972683369271453960.json,11.0
coast-n10-r1-s4755622236989466036.json,4.0
coast-n10-r2-s1092083446069765248.json,1.0
coast-n10-r3-s4503168388465453601.json,11.0
coast-n10-r4-s-3342383633144681140.json,8.0
coast-n10-r5-s6836568506072080118.json,8.0
coast-n10-r6-s-2651111998922877327.json,6.0
coast-n10-r7-s-5257604778215879520.json,9.0
coast-n10-r8-s5298954437391079618.json,9.0
coast-n10-r9-s-1544970817896810324.json,2.0
coast-n100-r0-s-5128016860359238732.json,1093.0
coast-n100-r1-s3596673253889729385.json,1207.0
coast-n100-r2-s-6139822020582680716.json,1736.0
coast-n100-r3-s-4087044595004343727.json,951.0
coast-n100-r4-s-7035447845658785470.json,669.0
coast-n100-r5-s-6952633147197490662.json,1045.0
coast-n100-r6-s4367296745435792467.json,1103.0
coast-n100-r7-s8987754666945962503.json,1233.0
coast-n100-r8-s-5895171329898275699.json,1369.0
coast-n100-r9-s-8770588431429725762.json,1411.0
coast-n15-r0-s-4980945789649841896.json,10.0
coast-n15-r1-s1946588598930985430.json,22.0
coast-n15-r2-s-1647495873705373680.json,18.0
coast-n15-r3-s2868790416052145765.json,19.0
coast-n15-r4-s-6089968677426900432.json,18.0
coast-n15-r5-s-4886449326399715878.json,23.0
coast-n15-r6-s-4632695887653498523.json,10.0
coast-n15-r7-s9040822222679173724.json,35.0
coast-n15-r8-s-6874753323234909047.json,37.0
coast-n15-r9-s-1929312183105933540.json,16.0
coast-n20-r0-s-4942938662781205063.json,39.0
coast-n20-r1-s3800096882043324115.json,52.0
coast-n20-r2-s-3802826258271402066.json,39.0
coast-n20-r3-s3008231453656586950.json,36.0
coast-n20-r4-s2859573706375437232.json,35.0
coast-n20-r5-s4767246935516549877.json,32.0
coast-n20-r6-s8171938801505373957.json,48.0
coast-n20-r7-s-8770407399242165048.json,31.0
coast-n20-r8-s1162767774550876561.json,40.0
coast-n20-r9-s-161341909156920964.json,36.0
coast-n25-r0-s-4951201078864625704.json,82.0
coast-n25-r1-s991063248279810805.json,55.0
coast-n25-r2-s-6542405578046540995.json,82.0
coast-n25-r3-s1373853485538246410.json,61.0
coast-n25-r4-s111988666388185236.json,71.0
coast-n25-r5-s-6955770901250213415.json,53.0
coast-n25-r6-s6190354912774752760.json,79.0
coast-n25-r7-s5528019601652888196.json,49.0
coast-n25-r8-s7435804087634439511.json,47.0
coast-n25-r9-s-545683274366044179.json,39.0
coast-n30-r0-s-4952853562081309832.json,105.0
coast-n30-r1-s4118605333692038088.json,125.0
coast-n30-r2-s3977725003942149108.json,59.0
coast-n30-r3-s-2642370924545318939.json,100.0
coast-n30-r4-s6941169284438581647.json,68.0
coast-n30-r5-s5457020789505081760.json,85.0
coast-n30-r6-s-1584659488442237911.json,76.0
coast-n30-r7-s4698356184513008144.json,109.0
coast-n30-r8-s8690411351969139020.json,69.0
coast-n30-r9-s-622551548266862281.json,100.0
coast-n35-r0-s-5013995466868426345.json,114.0
coast-n35-r1-s9157198120406614623.json,110.0
coast-n35-r2-s5840930912313687631.json,111.0
coast-n35-r3-s-3668721473601085579.json,145.0
coast-n35-r4-s1366435223448741313.json,189.0
coast-n35-r5-s3561711560546787690.json,140.0
coast-n35-r6-s5887712648313437491.json,115.0
coast-n35-r7-s-7552446059988885172.json,142.0
coast-n35-r8-s-229352131725306972.json,122.0
coast-n35-r9-s-3466677631057524513.json,167.0
coast-n40-r0-s-5028867824408518089.json,224.0
coast-n40-r1-s411588754582458831.json,115.0
coast-n40-r2-s8288385764484271288.json,112.0
coast-n40-r3-s-2921253008344135902.json,137.0
coast-n40-r4-s7488828594838425231.json,154.0
coast-n40-r5-s4596372347972036458.json,221.0
coast-n40-r6-s-8747184784460496663.json,92.0
coast-n40-r7-s3427327285231549752.json,134.0
coast-n40-r8-s-7384630835012497603.json,227.0
coast-n40-r9-s-4158492083279985546.json,195.0
coast-n45-r0-s-5037130244786906026.json,316.0
coast-n45-r1-s-2397444879181054479.json,275.0
coast-n45-r2-s5548806440414165063.json,148.0
coast-n45-r3-s-4555630980757443738.json,193.0
coast-n45-r4-s4741243550556205939.json,230.0
coast-n45-r5-s-7126645488794726834.json,203.0
coast-n45-r6-s7717975404813401053.json,289.0
coast-n45-r7-s-720989783287981324.json,164.0
coast-n45-r8-s-1111594517633967357.json,230.0
coast-n45-r9-s-4542833444194141465.json,284.0
coast-n50-r0-s-4985903243594861576.json,247.0
coast-n50-r1-s-7117529218541884335.json,345.0
coast-n50-r2-s-6980592279453373901.json,194.0
coast-n50-r3-s-9179882814198550284.json,205.0
coast-n50-r4-s-4049170888395328224.json,287.0
coast-n50-r5-s-4541562397257966288.json,273.0
coast-n50-r6-s8935749043229730807.json,272.0
coast-n50-r7-s6551831979849468160.json,395.0
coast-n50-r8-s-3110931530230810521.json,328.0
coast-n50-r9-s-2159917000513420551.json,310.0
coast-n55-r0-s-4994165663973249513.json,428.0
coast-n55-r1-s8520181221404153971.json,386.0
coast-n55-r2-s8726572470186071490.json,251.0
coast-n55-r3-s7632483291392660792.json,469.0
coast-n55-r4-s-6796755928382580220.json,260.0
coast-n55-r5-s2182163843979789332.json,388.0
coast-n55-r6-s6954165158794076907.json,340.0
coast-n55-r7-s2403514907034969788.json,415.0
coast-n55-r8-s3162104787147719725.json,399.0
coast-n55-r9-s-2544258361427576470.json,264.0
coast-n60-r0-s-5009038017218373961.json,504.0
coast-n60-r1-s-225428140125034524.json,430.0
coast-n60-r2-s-7272716755647863764.json,530.0
coast-n60-r3-s8379951756649610469.json,448.0
coast-n60-r4-s-674362561287863598.json,445.0
coast-n60-r5-s3216824631405038100.json,425.0
coast-n60-r6-s-7680732278274824543.json,567.0
coast-n60-r7-s-5063455817159179608.json,551.0
coast-n60-r8-s-3993173920434438202.json,303.0
coast-n60-r9-s-3236072813650037502.json,640.0
coast-n65-r0-s-5070179922005490474.json,613.0
coast-n65-r1-s4813164642294574714.json,479.0
coast-n65-r2-s-5409510847276325242.json,654.0
coast-n65-r3-s7353601207593843829.json,607.0
coast-n65-r4-s-6249096617982736636.json,719.0
coast-n65-r5-s1321515393856809438.json,566.0
coast-n65-r6-s-208360137224181846.json,573.0
coast-n65-r7-s1132486012048478692.json,388.0
coast-n65-r8-s5533806673875634718.json,463.0
coast-n65-r9-s-6080198892145732438.json,574.0
coast-n70-r0-s-5071832409517141899.json,468.0
coast-n70-r1-s7940706736296736590.json,813.0
coast-n70-r2-s5110619734712364861.json,489.0
coast-n70-r3-s3337376797510278480.json,878.0
coast-n70-r4-s580084000067659775.json,483.0
coast-n70-r5-s-4712436989097447003.json,648.0
coast-n70-r6-s-7983374542736139813.json,568.0
coast-n70-r7-s302822594908598640.json,727.0
coast-n70-r8-s6788413938210334227.json,538.0
coast-n70-r9-s-6157067166046550541.json,389.0
coast-n75-r0-s-5080094825600562539.json,916.0
coast-n75-r1-s5131673098238255984.json,419.0
coast-n75-r2-s2371040414937225932.json,743.0
coast-n75-r3-s1702998825096970644.json,478.0
coast-n75-r4-s-2167501044214559517.json,752.0
coast-n75-r5-s2011289256435275913.json,983.0
coast-n75-r6-s8481785646537757903.json,1020.0
coast-n75-r7-s-3845494477905899732.json,798.0
coast-n75-r8-s-5385293818120687143.json,480.0
coast-n75-r9-s-6541408526960706460.json,866.0
coast-n80-r0-s-5042087698731925706.json,603.0
coast-n80-r1-s6985181381350594668.json,690.0
coast-n80-r2-s215710034666164842.json,598.0
coast-n80-r3-s1842439866996379125.json,997.0
coast-n80-r4-s6782041339587778147.json,1085.0
coast-n80-r5-s-6781758559652977244.json,758.0
coast-n80-r6-s2839676257692111471.json,636.0
coast-n80-r7-s-3209980021822719592.json,995.0
coast-n80-r8-s2652227271075163873.json,979.0
coast-n80-r9-s-4773438261601628476.json,956.0
coast-n85-r0-s-5050350114815346346.json,772.0
coast-n85-r1-s4176147743292114062.json,799.0
coast-n85-r2-s-2523869289403941382.json,977.0
coast-n85-r3-s208061894583071289.json,867.0
coast-n85-r4-s4034456295305558855.json,1325.0
coast-n85-r5-s-58032318415221624.json,831.0
coast-n85-r6-s858092368961490274.json,1008.0
coast-n85-r7-s-7358297094637217964.json,1027.0
coast-n85-r8-s8925263588453694120.json,763.0
coast-n85-r9-s-5157779626810751691.json,1013.0
coast-n90-r0-s-5052002598032030474.json,1313.0
coast-n90-r1-s7303689832999308642.json,641.0
coast-n90-r2-s7996261288289781424.json,1288.0
coast-n90-r3-s-3808162511205526765.json,1124.0
coast-n90-r4-s-7583107156058629055.json,1068.0
coast-n90-r5-s-6091984701369478065.json,1045.0
coast-n90-r6-s-6916922032255500397.json,1049.0
coast-n90-r7-s-8187960511777098016.json,929.0
coast-n90-r8-s-8266873220921157988.json,1028.0
coast-n90-r9-s-5234647896416602497.json,844.0
coast-n95-r0-s-5060265022705385706.json,969.0
coast-n95-r1-s4494656194940828036.json,1700.0
coast-n95-r2-s5256681972809609792.json,744.0
coast-n95-r3-s-5442540483618834601.json,1353.0
coast-n95-r4-s8116051873368703270.json,765.0
coast-n95-r5-s631741539868277555.json,1159.0
coast-n95-r6-s-8898505920986121594.json,1133.0
coast-n95-r7-s6110466493412922524.json,1343.0
coast-n95-r8-s-1993836903542627741.json,1197.0
coast-n95-r9-s-5618989261625725713.json,1021.0
uniform-n10-r0-s-4972683369271453960.json,5.0
uniform-n10-r1-s4755622236989466036.json,3.0
uniform-n10-r2-s1092083446069765248.json,7.0
uniform-n10-r3-s4503168388465453601.json,3.0
uniform-n10-r4-s-3342383633144681140.json,4.0
uniform-n10-r5-s6836568506072080118.json,12.0
uniform-n10-r6-s-2651111998922877327.json,10.0
uniform-n10-r7-s-5257604778215879520.json,6.0
uniform-n10-r8-s5298954437391079618.json,6.0
uniform-n10-r9-s-1544970817896810324.json,0.0
uniform-n100-r0-s-5128016860359238732.json,1443.0
uniform-n100-r1-s3596673253889729385.json,1133.0
uniform-n100-r2-s-6139822020582680716.json,1350.0
uniform-n100-r3-s-4087044595004343727.json,1200.0
uniform-n100-r4-s-7035447845658785470.json,1293.0
uniform-n100-r5-s-6952633147197490662.json,1076.0
uniform-n100-r6-s4367296745435792467.json,1353.0
uniform-n100-r7-s8987754666945962503.json,1237.0
uniform-n100-r8-s-5895171329898275699.json,1331.0
uniform-n100-r9-s-8770588431429725762.json,1088.0
uniform-n15-r0-s-4980945789649841896.json,10.0
uniform-n15-r1-s1946588598930985430.json,25.0
uniform-n15-r2-s-1647495873705373680.json,17.0
uniform-n15-r3-s2868790416052145765.json,25.0
uniform-n15-r4-s-6089968677426900432.json,21.0
uniform-n15-r5-s-4886449326399715878.json,11.0
uniform-n15-r6-s-4632695887653498523.json,26.0
uniform-n15-r7-s9040822222679173724.json,17.0
uniform-n15-r8-s-6874753323234909047.json,19.0
uniform-n15-r9-s-1929312183105933540.json,18.0
uniform-n20-r0-s-4942938662781205063.json,28.0
uniform-n20-r1-s3800096882043324115.json,31.0
uniform-n20-r2-s-3802826258271402066.json,46.0
uniform-n20-r3-s3008231453656586950.json,40.0
uniform-n20-r4-s2859573706375437232.json,52.0
uniform-n20-r5-s4767246935516549877.json,40.0
uniform-n20-r6-s8171938801505373957.json,13.0
uniform-n20-r7-s-8770407399242165048.json,36.0
uniform-n20-r8-s1162767774550876561.json,55.0
uniform-n20-r9-s-161341909156920964.json,41.0
uniform-n25-r0-s-4951201078864625704.json,64.0
uniform-n25-r1-s991063248279810805.json,52.0
uniform-n25-r2-s-6542405578046540995.json,65.0
uniform-n25-r3-s1373853485538246410.json,70.0
uniform-n25-r4-s111988666388185236.json,55.0
uniform-n25-r5-s-6955770901250213415.json,61.0
uniform-n25-r6-s6190354912774752760.json,81.0
uniform-n25-r7-s5528019601652888196.json,46.0
uniform-n25-r8-s7435804087634439511.json,46.0
uniform-n25-r9-s-545683274366044179.json,35.0
uniform-n30-r0-s-4952853562081309832.json,113.0
uniform-n30-r1-s4118605333692038088.json,79.0
uniform-n30-r2-s3977725003942149108.json,102.0
uniform-n30-r3-s-2642370924545318939.json,105.0
uniform-n30-r4-s6941169284438581647.json,59.0
uniform-n30-r5-s5457020789505081760.json,105.0
uniform-n30-r6-s-1584659488442237911.json,72.0
uniform-n30-r7-s4698356184513008144.json,87.0
uniform-n30-r8-s8690411351969139020.json,105.0
uniform-n30-r9-s-622551548266862281.json,94.0
uniform-n35-r0-s-5013995466868426345.json,166.0
uniform-n35-r1-s9157198120406614623.json,159.0
uniform-n35-r2-s5840930912313687631.json,162.0
uniform-n35-r3-s-3668721473601085579.json,189.0
uniform-n35-r4-s1366435223448741313.json,129.0
uniform-n35-r5-s3561711560546787690.json,168.0
uniform-n35-r6-s5887712648313437491.json,106.0
uniform-n35-r7-s-7552446059988885172.json,138.0
uniform-n35-r8-s-229352131725306972.json,193.0
uniform-n35-r9-s-3466677631057524513.json,145.0
uniform-n40-r0-s-5028867824408518089.json,162.0
uniform-n40-r1-s411588754582458831.json,124.0
uniform-n40-r2-s8288385764484271288.json,177.0
uniform-n40-r3-s-2921253008344135902.json,167.0
uniform-n40-r4-s7488828594838425231.json,194.0
uniform-n40-r5-s4596372347972036458.json,225.0
uniform-n40-r6-s-8747184784460496663.json,153.0
uniform-n40-r7-s3427327285231549752.json,190.0
uniform-n40-r8-s-7384630835012497603.json,196.0
uniform-n40-r9-s-4158492083279985546.json,168.0
uniform-n45-r0-s-5037130244786906026.json,225.0
uniform-n45-r1-s-2397444879181054479.json,188.0
uniform-n45-r2-s5548806440414165063.json,193.0
uniform-n45-r3-s-4555630980757443738.json,235.0
uniform-n45-r4-s4741243550556205939.json,247.0
uniform-n45-r5-s-7126645488794726834.json,169.0
uniform-n45-r6-s7717975404813401053.json,224.0
uniform-n45-r7-s-720989783287981324.json,243.0
uniform-n45-r8-s-1111594517633967357.json,339.0
uniform-n45-r9-s-4542833444194141465.json,233.0
uniform-n50-r0-s-4985903243594861576.json,382.0
uniform-n50-r1-s-7117529218541884335.json,233.0
uniform-n50-r2-s-6980592279453373901.json,280.0
uniform-n50-r3-s-9179882814198550284.json,322.0
uniform-n50-r4-s-4049170888395328224.json,207.0
uniform-n50-r5-s-4541562397257966288.json,246.0
uniform-n50-r6-s8935749043229730807.json,236.0
uniform-n50-r7-s6551831979849468160.json,336.0
uniform-n50-r8-s-3110931530230810521.json,313.0
uniform-n50-r9-s-2159917000513420551.json,358.0
uniform-n55-r0-s-4994165663973249513.json,354.0
uniform-n55-r1-s8520181221404153971.json,405.0
uniform-n55-r2-s8726572470186071490.json,350.0
uniform-n55-r3-s7632483291392660792.json,281.0
uniform-n55-r4-s-6796755928382580220.json,350.0
uniform-n55-r5-s2182163843979789332.json,377.0
uniform-n55-r6-s6954165158794076907.json,386.0
uniform-n55-r7-s2403514907034969788.json,476.0
uniform-n55-r8-s3162104787147719725.json,357.0
uniform-n55-r9-s-2544258361427576470.json,425.0
uniform-n60-r0-s-5009038017218373961.json,412.0
uniform-n60-r1-s-225428140125034524.json,503.0
uniform-n60-r2-s-7272716755647863764.json,466.0
uniform-n60-r3-s8379951756649610469.json,403.0
uniform-n60-r4-s-674362561287863598.json,474.0
uniform-n60-r5-s3216824631405038100.json,568.0
uniform-n60-r6-s-7680732278274824543.json,374.0
uniform-n60-r7-s-5063455817159179608.json,391.0
uniform-n60-r8-s-3993173920434438202.json,462.0
uniform-n60-r9-s-3236072813650037502.json,499.0
uniform-n65-r0-s-5070179922005490474.json,502.0
uniform-n65-r1-s4813164642294574714.json,572.0
uniform-n65-r2-s-5409510847276325242.json,542.0
uniform-n65-r3-s7353601207593843829.json,502.0
uniform-n65-r4-s-6249096617982736636.json,638.0
uniform-n65-r5-s1321515393856809438.json,497.0
uniform-n65-r6-s-208360137224181846.json,437.0
uniform-n65-r7-s1132486012048478692.json,559.0
uniform-n65-r8-s5533806673875634718.json,460.0
uniform-n65-r9-s-6080198892145732438.json,421.0
uniform-n70-r0-s-5071832409517141899.json,515.0
uniform-n70-r1-s7940706736296736590.json,705.0
uniform-n70-r2-s5110619734712364861.json,610.0
uniform-n70-r3-s3337376797510278480.json,561.0
uniform-n70-r4-s580084000067659775.json,564.0
uniform-n70-r5-s-4712436989097447003.json,586.0
uniform-n70-r6-s-7983374542736139813.json,654.0
uniform-n70-r7-s302822594908598640.json,558.0
uniform-n70-r8-s6788413938210334227.json,477.0
uniform-n70-r9-s-6157067166046550541.json,482.0
uniform-n75-r0-s-5080094825600562539.json,576.0
uniform-n75-r1-s5131673098238255984.json,640.0
uniform-n75-r2-s2371040414937225932.json,749.0
uniform-n75-r3-s1702998825096970644.json,653.0
uniform-n75-r4-s-2167501044214559517.json,679.0
uniform-n75-r5-s2011289256435275913.json,761.0
uniform-n75-r6-s8481785646537757903.json,650.0
uniform-n75-r7-s-3845494477905899732.json,688.0
uniform-n75-r8-s-5385293818120687143.json,730.0
uniform-n75-r9-s-6541408526960706460.json,775.0
uniform-n80-r0-s-5042087698731925706.json,722.0
uniform-n80-r1-s6985181381350594668.json,840.0
uniform-n80-r2-s215710034666164842.json,962.0
